親愛的小孩,劇情,https://movies.yahoo.com.tw/i/o/production/movies/May2020/xwX9Tf9WOfkkwyUDFfTz-800x1140.jpg,萊拉日以繼夜地在工廠工作，只為養活12歲的兒子阿米爾與剛出生的寶寶。此時一個拯救她生活的提議出現，工廠的巴士司機卡贊打算娶她，但卡贊有一個跟阿米爾差不多大的女兒，在傳統禮節下，改嫁的萊拉是不能帶與男方女兒年齡相近的大兒子進門。迫於無奈，她將阿米爾送去聾啞寄宿學校，她要兒子裝聾作啞等她三個月。實際到了那邊的阿米爾，才發現同學都是一些被媽媽拋棄的小孩，所以他決定逃回家，然而屢次回去他都會因看到媽媽的辛苦而不捨。阿米爾必須做出一個重大決定......
親愛陌生人,劇情,https://movies.yahoo.com.tw/i/o/production/movies/May2020/GXtILpXvjIemlqxzO6o0-927x1324.jpg,★ 橫掃德國各大電影獎項！每晚睡一起的枕邊人，一起長大的好兄弟，你真的認識他/她嗎？七位多年好友與夫妻檔，相約在月蝕之夜共進晚餐。酒酣耳熱之際，女主人突然提議來玩一場「公開手機」的遊戲。所有人都要將手機放在餐桌上。這晚所有傳來手機的內容，不論簡訊、來電或各種通訊軟體，都必須公開唸出來。四個死檔、三個閨密；七支手機，一場腥風血雨的「坦誠遊戲」就此展開…
變種人,科幻,https://upload.wikimedia.org/wikipedia/zh/7/76/The_New_Mutants_poster.jpg,當五位擁有特殊能力的青少年被關入秘密機構，有一股超自然惡勢力正蠢蠢欲動，他們必須面對過去的罪惡，但內心的恐懼即將成真。神秘的背後似乎有巨大的陰謀正在成形，他們是否能勇敢對抗自身的力量，逃脫這一切枷鎖…...
超能西蒙的奇幻旅程,劇情,https://movies.yahoo.com.tw/i/o/production/movies/June2020/F8dTUuP7sc157ufp7NYW-504x720.jpg,來自孤兒院的男孩西蒙天生有超能力：變成任何人外型、和傷口的極速復原。在一次的校外教學，西蒙與湯瑪斯、麥德琳兄妹相遇，成爲摯友。兄妹倆邀西蒙到山上的家中度假，西蒙向他們展示自己的超能力。隔天湯馬斯和西蒙開心到鄰近的森林出遊，不幸卻意外發生，最後回到家中的，是化身成湯馬斯的西蒙。西蒙就這樣以湯馬斯的身份在他們家長大成年…..然而隱藏在湯馬斯外型底下的西蒙還是有許多被壓抑住的憂慮，也對麥德琳產生了情愫！但秘密隨時被揭發，他嚮往的人生並沒想像容易...
金魚俱樂部,劇情,https://www.vscinemas.com.tw/vsweb/upload/film/film_20200527010.jpg,充滿狂想的賣座喜劇！描述發生車禍、坐在輪椅上的投顧經理奧利佛，異想天開將他放在瑞士銀行的「海角7億」鉅款，在神不知鬼不覺下，安全穿越瑞士和德國的邊境！該片繼《逆轉人生》、《小太陽的願望》後再度瘋迷觀眾，電影「吸睛」更「吸金」，不僅榮登德國電影3周冠軍，還賺進2億台幣的票房佳績。曾以《噢！柏林男孩》勇奪德國奧斯卡影帝的湯姆希林，片中率領其他「殘疾者」瞞天過海，精彩捧腹的演出獲得德國權威媒體狂讚「笑翻了」，更被譽為「近年最佳的喜劇電影」。
銀翼殺手最終版,科幻,http://img.char.tw/uploads/20181023163617_85.jpg,銀翼殺手最終版】是一部黑色反烏托邦的科幻電影，由英國知名導演雷利史考特執導，探討21世紀複製人倫理及道德問題，片中絕美的視覺特效及敘事節奏，被認為是賽博龐克（Cyberpunk）類型的經典始祖，影響後世無數的科幻作品。多年來雖有不同版本，但2007年由導演雷利史考特親自監督操刀的最終版，有著更多令人驚豔的影像畫面及劇情內容，被影迷視為最精彩的版本。6月12日（週五）起將重新上映，呈現38年前所描繪的21世紀未來故事，
靠北少女,喜劇,https://s3.ap-northeast-1.amazonaws.com/movier2/img_upload/a1095s1752991590146280.jpg,女大生七瀨在樂團擔任主唱。正值叛逆期，非常討厭自己的父親野畑計。沒想到某天，野畑計真的死了！？ 嚇得七瀨不知所措，但這其實是野畑計為了揪出公司間諜，服用了一種「假死兩天的藥」。 不清楚事情原委的七瀨，看見爸爸的鬼魂卻聽不到他的聲音。在公司內部存在感零的社員松岡，目擊野畑計的假死，察覺到背後是敵對公司華森製藥在搞鬼。華森製藥打算趁野畑計復活前，把他送去火葬。最討厭的爸爸面臨生死存亡的關頭，在短短兩天的期限之內，七瀨要如何與松岡聯手解救父親呢？
鬼侍女,劇情,https://movies.yahoo.com.tw/i/o/production/movies/May2020/KR2i7Nuf0SQMWMSdSSkm-500x720.jpg,★ 取材曼谷口耳相傳的離奇事件「百骨屍宅」！剛畢業的女孩到富豪家庭幫佣。月明星稀，啜泣聲在夜半響起，獨處的佣人房傳出其他女人哭聲，同時夾雜男人的慘叫。原以為是新工作壓力伴隨的噩夢，不料鬼魅的形體越來越清晰，死狀悽慘橫躺在豪宅長廊，還有無時無刻被死盯的視線，令人渾身發寒，教人頭皮發麻。為何主人夫婦從未察覺? 家中女佣頻繁汰換是否另有隱情? 豪門宅邸貴氣華麗，卻也深藏著層層謎團，而女孩也有不為人知的祕密......
黑暗騎士,動作,https://upload.wikimedia.org/wikipedia/zh/7/7c/Batman_dark_knight.jpg,克里斯多夫諾蘭  經典作品「黑暗騎士三部曲」重返大銀幕！【黑暗騎士】奧斯卡八項提名，IMDb 9.0 爛蕃茄 94% 超高評價！蝙蝠俠全力打擊犯罪活動，這次加上正義警官吉姆戈登和地方檢察官哈維丹特的鼎力相助，蝙蝠俠蓄勢待發剷除危害高譚市的犯罪組織。蝙蝠俠與兩位官方人物的合作雖然更具優勢，不過他們很快就發現自己成為敵人鎖定的目標，此人便是高譚市居民聞之喪膽的「小丑」，正是勢力漸大的犯罪組織首領。他在高譚市掀起一片混亂，使得替天行道的英雄蝙蝠俠再次出擊。
黑暗騎士：黎明昇起,動作,https://upload.wikimedia.org/wikipedia/zh/8/8f/TheDarkKnightRise.png,克里斯多夫諾蘭  經典作品「黑暗騎士三部曲」重返大銀幕！【黑暗騎士：黎明昇起】戰火即將燃起，迫使布魯斯韋恩從自我放逐中走出來，進入高譚市終極的生存保衛戰，史詩最終章傳奇重現！電影囊括一流國際卡司，克里斯汀貝爾領銜主演，新加入包括安海瑟薇、湯姆哈迪、瑪莉詠柯蒂亞及喬瑟夫高登李維。
